,name,price,total sales/mil,release date,developer,genre,rating,user rating,age,platforms,number of players
894,The Shield: The Game,49.78,,"Jan 22, 2007",Point of View,Action/Shooter/Shooter/Third-Person/Modern/Modern/Arcade,34.0,3.5,M,PC,1 Player
895,Girl Fight,22.49,,"Sep 25, 2013","MicroProse, Kung Fu Factory",Action/Fighting/Fighting/3D/3D,34.0,5.5,M,X360,-
896,Fast & Furious Crossroads,18.89,0.08,"Aug  7, 2020",Slightly Mad Studios,Action Adventure/Racing/Simulation/Arcade/Linear/Automobile,34.0,1.7,T,PC,Up to 9
897,McFarlane's Evil Prophecy,,,"Jun 15, 2004",Konami,Action/General,34.0,3.0,M,PS2,1-4
898,Chicago Enforcer,,,"Feb 23, 2005",Touchdown Entertainment,Action/Shooter/First-Person/Historic,33.0,2.6,M,Xbox,8  Online
899,Shrek: Super Party,,,"Nov 29, 2002",Mass Media,Miscellaneous/Party,33.0,7.6,E,Xbox,1-4
900,AMY,None,,"Jan 17, 2012",Lexis Numerique,Action Adventure/Horror/Horror/Survival,33.0,3.1,M,PS3,-
901,Kick-Ass,44.45,,"Apr 29, 2010",Frozen Codebase,Action/Fighting/Fighting/3D/3D,33.0,2.8,M,PS3,-
902,Superman Returns,18.87,0.07,"Nov 20, 2006",EA Tiburon,Action/Action Adventure/Beat-'Em-Up/Beat-'Em-Up/Open-World/2D,33.0,4.5,E,DS,No Online Multiplayer
903,The Incredible Hulk,19.17,0.0,"Jun 10, 2008",Edge of Reality,Action/Action Adventure/General/General,33.0,4.5,T,PC,1 Player
904,Mike Tyson Heavyweight Boxing,,,"Jun 23, 2002",Codemasters,Sports/Traditional/Boxing,33.0,3.5,T,PS2,1-2
905,Farming Simulator,49.06,0.4,"Nov 19, 2013",Giants Software,Simulation/General/General/Virtual/Career,33.0,6.2,E,X360,No Online Multiplayer
906,X Rebirth,None,0.08,"Nov 15, 2013",Egosoft,Simulation/Sci-Fi/Space/Large Spaceship/Large Spaceship/Civilian,33.0,3.2,T,PC,-
907,Dawn of Fear,None,,"Feb  3, 2020",Brok3nsite,Action Adventure/Survival,33.0,4.1,-,PS4,No Online Multiplayer
908,Van Helsing,,,"May  6, 2004",Saffire,Action/General,33.0,6.3,T,Game Boy Advance,1 Player
909,Demonworld: Dark Armies,,,"Jan 13, 2002",Ikarion,Strategy/Real-Time/Historic/General/Historic,33.0,6.2,T,PC,1-4
910,Call of Duty: Black Ops Declassified,48.48,,"Nov 13, 2012",Nihilistic,Shooter/Modern/Action/Shooter/First-Person/Modern/Arcade,33.0,5.0,M,PSV,Up to 8
911,Mistmare,,,"Jun 30, 2003",Arxel Tribe,Role-Playing/Action RPG/Action RPG,33.0,6.2,T,PC,1 Player
912,Mortal Kombat Advance,,,"Dec 12, 2001",Virtucraft,Action/Fighting/2D,33.0,3.4,M,Game Boy Advance,1-4
913,Mobile Suit Gundam: Crossfire,None,0.2,"Nov 13, 2006",Bec,Simulation/Sci-Fi/Vehicle/Mech/Mech/Combat,33.0,4.9,T,PS3,No Online Multiplayer
914,DreamWorks Megamind: Ultimate Showdown,None,,"Nov  2, 2010","THQ Australia, THQ Studio Australia",Action/Adventure/General/General/General/Platformer/3D,33.0,5.0,E10+,X360,-
915,Target: Terror,None,0.07,"Apr 22, 2008",Leviathan Games,Action/Shooter/Shooter/Light Gun/Light Gun,33.0,3.0,M,Wii,1-2
916,Iron Man,18.56,0.0,"May  6, 2008",Artificial Mind and Movement,Action/Action Adventure/General/General,32.0,2.7,T,PC,1 Player
917,Bruce Lee: Quest of the Dragon,,,"Jul  1, 2002",Ronin Entertainment,Action/Beat-'Em-Up,32.0,3.0,T,Xbox,1 Player
918,Rekoil,None,,"Jan 28, 2014",Plastic Piranha,Action/Shooter/Shooter/First-Person/Modern/Modern/Arcade,32.0,2.1,-,PC,-
919,XIII (Remake),20.45,,"Nov 10, 2020",PlayMagic Ltd,Action/Shooter/First-Person/Arcade,32.0,3.4,M,XOne,No Online Multiplayer
920,Zombeer,20.92,,"Jan 30, 2015",Moonbite Games,Action/General,32.0,5.7,M,PC,-
921,Women's Volleyball Championship,None,0.03,"Jul 29, 2008",Spike,Sports/Traditional/Volleyball,32.0,4.0,E,PS2,1-2
922,MTV's Celebrity Deathmatch,,,"Oct 14, 2003",Big Ape Productions,Action/Fighting/3D,32.0,3.6,M,PS2,1-2
923,Weeping Doll,None,,"Oct 27, 2016",TianShe Media,Adventure/General,32.0,2.7,T,PS4,-
924,Land of the Dead: Road to Fiddler's Green,,,"Oct 26, 2005",Brainbox Games,Action/Shooter/First-Person/Modern,32.0,6.5,M,Xbox,8  Online
925,Escape Dead Island,9.02,0.07,"Nov 18, 2014",Fatshark AB,Action Adventure/Adventure/3D/Survival/Third-Person/Modern,32.0,3.6,M,X360,-
926,Sonic Boom: Rise of Lyric,30.46,0.31,"Nov 11, 2014",Big Red Button Entertainment,General/Action/Platformer/3D,32.0,3.5,E10+,WiiU,No Online Multiplayer
927,Gene Rain,24.99,,"Jul 31, 2018",Deeli network,Action/Shooter/Third-Person/Arcade,32.0,3.6,M,XOne,No Online Multiplayer
928,Giana Sisters: Dream Runners,None,,"Aug 19, 2015",Black Forest Games,Action/Platformer/2D,32.0,4.9,E,XOne,-
929,Best of Tests DS,8.45,,"Mar  4, 2008",Otaboo,Miscellaneous/Edutainment/Edutainment,32.0,5.0,E,DS,1 Player
930,The Walking Dead: Survival Instinct,17.45,0.64,"Mar 19, 2013",Terminal Reality,Action/Action Adventure/Shooter/Shooter/Survival/First-Person/Sci-Fi/Sci-Fi/Arcade,32.0,4.0,M,X360,No Online Multiplayer
931,New World Order,,,"Mar 18, 2003",Termite Games,Action/Shooter/Shooter/First-Person/Modern/Tactical/Modern/Arcade,32.0,3.0,M,PC,1-32
932,The Expendables 2 Videogame,None,,"Aug 17, 2012",ZootFly,Action/General/Shooter/Third-Person/Shoot-'Em-Up/Modern/Top-Down,32.0,4.4,M,X360,-
933,Jenga World Tour,7.28,0.09,"Nov 13, 2007",Atomic Planet Entertainment,Miscellaneous/Puzzle/Party/General,32.0,-,E,DS,2  Online
934,Fighters Uncaged,8.1,0.6,"Nov  4, 2010",Ubisoft,Action/Fighting/Fighting/3D/3D,32.0,4.6,T,X360,No Online Multiplayer
935,Dave Mirra BMX Challenge,8.76,0.07,"Nov  2, 2006",Left Field Productions,Driving/Racing/Arcade/Other/Other,32.0,4.5,E,PSP,4  Online
936,Coliseum,,,"Jan  6, 2004",Stormcloud Creations,Strategy/Breeding/Constructing/General,32.0,3.2,-,PC,1 Player
937,Kabuki Warriors,,,"Nov 19, 2001",Light Weight,Action/Fighting/2D,32.0,1.8,M,Xbox,1 Player
938,Pool Party,13.53,0.05,"Sep  5, 2007","SouthPeak Games, Hyper-Devbox",Sports/Miscellaneous/Parlor/Individual/Billiards/Billiards,32.0,1.6,E,Wii,1-2
939,Magus,19.99,0.01,"Feb 25, 2014","Aksys Games, Black Tower Studios",Action/Role-Playing/General/Action RPG,32.0,4.0,T,PS3,No Online Multiplayer
940,Ghostbusters,77.0,0.07,"Jul 12, 2016","Activision, FireForge Games",Action/Shooter/Shoot-'Em-Up/Top-Down,32.0,3.8,E10+,XOne,-
941,The Simpsons Wrestling,,,"Apr 12, 2001",Big Ape Productions,Action/Fighting/Wrestling,32.0,5.6,T,PlayStation,1-2
942,Tony Hawk's Pro Skater 5,42.5,0.23,"Sep 29, 2015",Robomodo,Sports/Individual/Skate / Skateboard,32.0,1.5,T,PS4,Up to 20
943,Toy Shop,10.0,0.03,"Apr 29, 2008","Gameinvest, Seed Studios, Lda",Strategy/Tycoon/Management/Tycoon/Business / Tycoon,31.0,5.0,E,DS,-
944,The Asskickers,47.36,,"Jul 21, 2011",AGO Games,Action/Fighting/Beat-'Em-Up/2D/2D,31.0,3.4,-,PC,-
945,Forever Worlds - Enter the Unknown,,,"Apr  5, 2004",Hexagon Entertainment,Adventure/3D/First-Person/Fantasy/Fantasy,31.0,3.9,E,PC,1 Player
946,Dino Dini's Kick Off Revival,None,0.03,"Jun 23, 2016","The Digital Lounge, Dino Dini",Sports/Team/Soccer/Arcade,31.0,4.5,E,PS4,2
947,Dream Chronicles,None,,"Nov 23, 2010",PlayFirst,Miscellaneous/Puzzle/Puzzle/Hidden Object/General/Puzzle/General,31.0,-,E,PS3,-
948,CID The Dummy,6.98,0.03,"Jul  7, 2009",Twelve Games,Action/Platformer/Platformer/3D/3D,31.0,4.0,E10+,Wii,No Online Multiplayer
949,Smash 'N' Survive,None,,"Feb 22, 2012",Version2Games Limited,Driving/Racing/General/General,31.0,-,-,PS3,-
950,Big Oil: Build an Oil Empire,54.99,,"Jul 31, 2006",Tri Synergy,Strategy/Breeding/Constructing/General/Management/Breeding/Constructing/Business / Tycoon,31.0,4.3,E,PC,6  Online
951,ESPN Sports Connection,None,0.36,"Nov 13, 2012",Ubisoft,Sports/General/General,31.0,3.3,E,WiiU,1-5
952,Robocop,,,"Jul 24, 2003",Titus Software,Action/Shooter/First-Person/Sci-Fi,30.0,4.8,M,Xbox,1 Player
953,Crime Life: Gang Wars,,,"Nov 22, 2005",Hothouse Creations,Action Adventure/Modern,30.0,5.1,M,Xbox,1 Player
954,Ghostbusters,77.0,0.08,"Jul 12, 2016","Activision, FireForge Games",Action/Shooter/Shoot-'Em-Up/Top-Down,30.0,1.4,E10+,PS4,-
955,MTV's Celebrity Deathmatch,,,"Oct 14, 2003",Big Ape Productions,Action/Fighting/Fighting/3D/3D,30.0,5.6,M,PC,-
956,Vampire Rain: Altered Species,45.99,0.06,"Sep  2, 2008",Artoon,Action Adventure/Horror/Horror/Survival,30.0,3.7,M,PS3,Up to 8
957,ShellShock 2: Blood Trails,10.49,0.09,"Feb 24, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Third-Person/Historic/Historic/Historic/Arcade,30.0,5.7,M,X360,1 Player
958,Soda Drinker Pro,None,,"Apr 14, 2016",Snowrunner Games,Miscellaneous/General,30.0,6.1,E,XOne,-
959,Fear Factor: Unleashed,,,"Nov 17, 2004",DC Studios,Action Adventure/Modern,30.0,4.0,T,Game Boy Advance,1 Player
960,Air Conflicts: Vietnam Ultimate Edition,14.05,,"Sep 16, 2014","bitComposer Entertainment AG, bitComposer",Action/Simulation/Flight/Combat,30.0,1.7,T,PS4,-
961,Power Rangers Megaforce,19.62,0.03,"Nov  5, 2013",Digital Works Entertainment,Action/General/General/Beat-'Em-Up/2D,30.0,3.9,E10+,3DS,No Online Multiplayer
962,Tunnel Rats: 1968,None,,"May 15, 2009","Replay Studios, Team Toro",Action/Shooter/Shooter/First-Person/Historic/Arcade,30.0,3.4,-,PC,-
963,Hoodwink,None,,"Jun 28, 2012",E-One Studio,Adventure/General/General,29.0,2.1,T,PC,1 Player
964,ARK: Survival Evolved,38.08,0.08,"Nov 30, 2018",Studio Wildcard,Action Adventure/Survival/Sandbox,29.0,2.5,T,NS,Online Multiplayer
965,XIII (Remake),20.45,,"Nov 10, 2020",PlayMagic Ltd,Action/Shooter/First-Person/Arcade,29.0,2.8,M,PC,No Online Multiplayer
966,Tiny Racer,None,,"Jul 31, 2020",IceTorch Interactive,Racing/Arcade/Automobile,29.0,6.7,E,NS,No Online Multiplayer
967,Game Party 2,16.28,1.88,"Oct  6, 2008",Midway,Miscellaneous/Compilation/Party/Party/Party / Minigame,29.0,5.8,E,Wii,1-4
968,Rogue Warrior,14.87,0.0,"Dec  1, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Tactical/Arcade/Modern/Modern,29.0,3.4,M,PC,Up to 24
969,Jumper: Griffin's Story,10.71,0.06,"Feb 12, 2008",Red Tribe,Action/Beat-'Em-Up/General,29.0,3.3,T,X360,-
970,Batman: Dark Tomorrow,,,"Mar 25, 2003",Kemco,Action Adventure/Fantasy,29.0,3.0,T,GameCube,1 Player
971,Duke Nukem: Critical Mass,60.0,,"Jun  6, 2011","Apogee Software, Ltd.",Action/Shooter/Platformer/Shooter/Scrolling/2D/Scrolling/Shoot-'Em-Up/Vertical/Horizontal,29.0,3.6,T,DS,No Online Multiplayer
972,Wild West Online,None,,"May 10, 2018",,Role-Playing/Massively Multiplayer,29.0,1.5,-,PC,Online Multiplayer
973,Ping Pals,,,"Dec  8, 2004",WayForward,Simulation/Miscellaneous/Virtual Life/Virtual/Virtual Life,28.0,3.9,E,DS,8  Online
974,Godzilla Unleashed: Double Smash,95.68,0.12,"Nov 20, 2007",Santa Cruz Games,Action Adventure/Sci-Fi/Sci-Fi/General,28.0,5.6,E,DS,No Online Multiplayer
975,The Quiet Man,None,,"Nov  1, 2018","Square Enix, Human Head Studios",Action Adventure/General/Linear,28.0,1.8,M,PS4,No Online Multiplayer
976,Rambo: The Video Game,None,,"Feb 21, 2014",Teyon,Action/General,28.0,2.3,-,X360,-
977,Rogue Warrior,14.87,0.11,"Dec  1, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Tactical/Arcade/Modern/Modern,28.0,2.9,M,X360,Up to 8
978,Sneakers,,,"Oct 22, 2002",Media.Vision,Miscellaneous/Puzzle/General,28.0,3.4,E,Xbox,1 Player
979,Thundercats,26.97,,"Oct 30, 2012",Aspect,Action/Platformer/Platformer/2D/2D,28.0,1.7,E10+,DS,1 Player
980,American McGee Presents Bad Day LA,26.54,,"Sep  6, 2006",Enlight Software,Action Adventure/Modern/General/Modern,28.0,7.0,M,PC,1 Player
981,Mortal Kombat: Special Forces,,,"Jun 30, 2000",Midway,Action/Beat-'Em-Up,28.0,2.8,M,PlayStation,1 Player
982,Dragon Ball: Evolution,57.87,0.1,"Apr  8, 2009",Dimps Corporation,Action/General/General/Fighting/3D,28.0,1.5,T,PSP,No Online Multiplayer
983,Raven's Cry,25.0,0.0,"Jan 30, 2015",Reality Pump,Historic/Historic/Strategy/Action Adventure/Real-Time/Open-World/General,27.0,3.4,-,PC,No Online Multiplayer
984,Chicken Shoot,22.05,0.35,"Jul  5, 2007",Destination Software,Action/General/General/Shooter/Light Gun,27.0,5.2,E10+,Wii,No Online Multiplayer
985,Basement Crawl,21.06,,"Feb 25, 2014",Bloober Team,Action/General/General/Arcade,27.0,2.8,T,PS4,Up to 8
986,Looney Tunes: Acme Arsenal,14.86,0.23,"Oct  9, 2007",Red Tribe,Action/Action Adventure/Fantasy/Platformer/Fantasy/3D,27.0,5.8,E10+,Wii,1-4
987,Aquaman: Battle for Atlantis,,,"Jul 23, 2003",TDK Mediactive,Action Adventure/Fantasy,27.0,2.8,T,GameCube,1 Player
988,GoDai: Elemental Force,,,"Jan 21, 2002",3DO,Action/Beat-'Em-Up,27.0,3.8,T,PS2,1-2
989,Rogue Warrior,14.87,0.13,"Dec  1, 2009",Rebellion,Action/Shooter/Shooter/First-Person/Tactical/Arcade/Modern/Modern,27.0,3.0,M,PS3,Up to 8
990,Fray,14.18,,"Feb  8, 2012",Brain Candy,Strategy/Real-Time/Fantasy/General,27.0,2.4,-,PC,-
991,Druuna: Morbus Gravis,,,"Nov 27, 2001",Artematica,Action Adventure/Adventure/General/Sci-Fi/Sci-Fi/General,26.0,5.1,M,PC,1 Player
992,Road Rage,18.95,0.03,"Nov 14, 2017",Maximum Games,Simulation/Vehicle/Combat,26.0,2.4,M,PS4,Up to 4
993,Mucha Lucha! Mascaritas of the Lost Code,,,"Nov 18, 2003",Digital Eclipse,Action/Fighting/Wrestling,26.0,3.9,E,Game Boy Advance,1 Player
994,Stake: Fortune Fighters,,,"May  6, 2003",Gameness Art Software,Action/Fighting/3D,26.0,3.6,T,Xbox,1-4
995,HBO Boxing,,,"Nov 20, 2000",Osiris Studios,Sports/Traditional/Boxing,26.0,4.0,E,PlayStation,-
996,Charlie and the Chocolate Factory,,,"Jul 12, 2005",Backbone Entertainment,Action Adventure/Modern/General/Modern,26.0,2.5,E,PC,No Online Multiplayer
997,R.I.P.D. The Game,None,,"Jul 16, 2013",Old School Games,Action/General/General/Shooter/Third-Person/Sci-Fi/Arcade,26.0,1.5,T,PC,-
998,KISS Pinball,,,"Apr 25, 2001",Wildfire Studios,Miscellaneous/Parlor/Pinball,26.0,5.0,T,PlayStation,1 Player
999,Deca Sports Freedom,3.53,0.33,"Nov 18, 2010","Hudson, AI",Sports/General/General/Individual/Athletics,26.0,3.7,E10+,X360,Up to 4
1000,Tenkai Knights: Brave Battle,9.49,0.02,"Oct  7, 2014",Bandai Namco Games,Action/General,26.0,2.9,E10+,3DS,-
1001,Aquaman: Battle for Atlantis,,,"Jul 30, 2003",Lucky Chicken,Action Adventure/Fantasy,26.0,2.6,T,Xbox,1 Player
1002,Survivor (2001),,,"Nov 12, 2001",Magic Lantern,Adventure/General/General,26.0,2.3,E,PC,1-6
1003,Jenga World Tour,7.28,0.05,"Dec  7, 2007",Atomic Planet Entertainment,Miscellaneous/Puzzle/Puzzle/General/General,26.0,2.8,E,Wii,1-4
1004,World War II Combat: Iwo Jima,None,,"Jul 25, 2006",Direct Action Games,Action/Shooter/Shooter/First-Person/Historic/Historic/Arcade,26.0,3.4,M,PC,16  Online
1005,Leisure Suit Larry: Box Office Bust,22.2,0.16,"Mar 31, 2009",Team17,Action Adventure/Adventure/Third-Person/Open-World/Modern/Modern,25.0,2.5,M,X360,No Online Multiplayer
1006,Game Party,16.28,2.49,"Nov 27, 2007",Midway,Miscellaneous/Compilation/Party/Party/Party / Minigame,25.0,3.9,E,Wii,-
1007,AMY,None,,"Jan 11, 2012",VectorCell,Action Adventure/Horror/Horror/Survival,25.0,3.8,M,X360,No Online Multiplayer
1008,Dragon Ball Z: Ultimate Battle 22,,,"Mar 25, 2003",Bandai,Action/Fighting/2D,25.0,5.1,T,PlayStation,1-2
1009,eFootball 2022,14.33,,"Sep 30, 2021",Konami,Sports/Team/Soccer/Sim,25.0,1.4,E,PC,-
1010,Call for Heroes: Pompolic Wars,None,,"Jun 26, 2007",Quotix Software,Role-Playing/General/General,25.0,3.0,T,PC,1 Player
1011,Batman: Dark Tomorrow,,,"Mar 18, 2003",HotGen,Action Adventure/Fantasy,25.0,3.3,T,Xbox,1 Player
1012,Stalin vs. Martians,8.54,,"Apr 29, 2009","N-Game Studios, Black Wing Foundation",Strategy/Real-Time/Military/General,25.0,4.4,-,PC,-
1013,NBA Unrivaled,None,,"Nov 11, 2009",A.C.R.O.N.Y.M. Games,Sports/Traditional/Basketball/Arcade/Arcade,25.0,4.3,E,X360,-
1014,Cruis'n,28.88,0.12,"Nov 27, 2007",Midway Studios - San Diego,Driving/Racing/Arcade/Arcade/Automobile,25.0,4.0,E,Wii,1-2
1015,NBA Unrivaled,None,,"Nov 12, 2009",A.C.R.O.N.Y.M. Games,Sports/Traditional/Basketball/Arcade/Arcade,24.0,1.8,E,PS3,-
1016,Terrawars: New York Invasion,8.87,,"Jul  6, 2006",Ladyluck Digital Media,Action/Shooter/Shooter/First-Person/Sci-Fi/Arcade,24.0,2.2,T,PC,2  Online
1017,Gravity Games Bike: Street Vert Dirt,,,"Jun 27, 2002",Midway,Sports/Alternative/Biking,24.0,3.4,T,PS2,1-2
1018,Postal III,None,,"Dec 21, 2011",Running With Scissors,First-Person/Modern/Action/Shooter/Shooter/Third-Person/Modern/Arcade,24.0,3.1,-,PC,No Online Multiplayer
1019,Game Party Champions,14.43,0.13,"Nov 18, 2012","Phosphor Games Studio, LLC",Miscellaneous/Party/Party/Party / Minigame,24.0,3.2,E,WiiU,1-4
1020,Pulse Racer,,,"Jan  2, 2003",Jaleco Entertainment,Driving/Racing/Futuristic,24.0,2.2,E,Xbox,1-4
1021,Fighter Within,11.68,0.17,"Nov 19, 2013",Ubisoft,Sports/General/General,23.0,2.8,T,XOne,-
1022,FlatOut 3: Chaos & Destruction,22.26,0.13,"Dec 13, 2011","Team6 Game Studios, Team 6 Games Studio",Driving/Racing/Demolition Derby/Arcade/Automobile,23.0,3.0,-,PC,-
1023,Charlie's Angels,,,"Jul  9, 2003",Neko Entertainment,Action/Beat-'Em-Up,23.0,4.3,T,GameCube,1 Player
1024,Rambo: The Video Game,None,,"Apr 29, 2014",Teyon,Action/General,23.0,1.8,M,PS3,-
1025,Fast & Furious: Showdown,18.89,0.04,"May 21, 2013","Activision, Firebrand Games",Driving/Racing/Arcade/GT / Street/GT / Street/Automobile,22.0,1.3,T,X360,-
1026,Drake of the 99 Dragons,,,"Nov  3, 2003",Idol FX,Action/Shooter/Third-Person/Fantasy,22.0,1.7,T,Xbox,1 Player
1027,Afro Samurai 2: Revenge of Kuma Volume One,26.2,,"Sep 22, 2015",Versus Evil,Action/Beat-'Em-Up/2D/3D,21.0,2.9,M,PS4,-
1028,Infestation: Survivor Stories (The War Z),67.68,,"Oct 15, 2012",Hammerpoint Interactive,Massively Multiplayer Online/Modern/Role-Playing/Massively Multiplayer,20.0,1.7,M,PC,-
1029,Leisure Suit Larry: Box Office Bust,22.2,0.01,"Mar 31, 2009",Team17,Action Adventure/Adventure/Third-Person/Open-World/Modern/Modern,20.0,2.0,M,PC,No Online Multiplayer
1030,Deal or No Deal,14.98,1.72,"Jul 23, 2007",Artefacts Studio,Miscellaneous/Trivia / Game Show/Trivia / Game Show,20.0,2.2,E,DS,1-2
1031,Ride to Hell: Retribution,19.02,,"Jun 25, 2013","Eutechnyx, Deep Silver",Driving/Action Adventure/Modern/Racing/General/Modern/Motorcycle/Motocross,19.0,1.3,M,X360,No Online Multiplayer
1032,SPOGS Racing,None,,"Jul  7, 2008",Pronto Games,Driving/Racing/Arcade/Arcade/Automobile,18.0,3.7,E,Wii,-
1033,Double Dragon II: Wander of the Dragons,None,,"Apr  5, 2013","Gravity Corporation, Gravity",Action/Beat-'Em-Up/Beat-'Em-Up/2D,17.0,1.5,T,X360,-
1034,Vroom in the Night Sky,None,,"Apr  5, 2017",Poisoft,Sports/Individual/Biking,17.0,3.2,E,NS,No Online Multiplayer
1035,Leisure Suit Larry: Box Office Bust,22.2,0.1,"May  5, 2009",Team17,Action Adventure/Adventure/Third-Person/Open-World/Modern/Modern,17.0,1.9,M,PS3,No Online Multiplayer
1036,Yaris,27.2,,"Oct 10, 2007",Backbone Entertainment,Driving/Racing/Arcade/Arcade/Automobile,17.0,4.4,E10+,X360,2  Online
1037,Ride to Hell: Retribution,19.02,,"Jun 24, 2013","Eutechnyx, Deep Silver",Driving/Modern/Racing/Motorcycle/Motocross/Modern/Action Adventure/General,16.0,1.4,M,PC,-
1038,Family Party: 30 Great Games Obstacle Arcade,17.0,,"Dec  4, 2012","Art Co., Ltd.",Miscellaneous/Party/Party/Party / Minigame,11.0,2.2,E,WiiU,No Online Multiplayer
